A72E3F6B79BB;chambre1;22/06/2022;13:41:29;3.95;
A72E3F6B79BB;chambre1;22/06/2022;13:41:34;3.66;
A72E3F6B79BB;chambre1;22/06/2022;13:41:39;17.98;
A72E3F6B79BB;chambre1;22/06/2022;13:41:44;14.41;
A72E3F6B79BB;chambre1;22/06/2022;13:41:49;4.42;
A72E3F6B79BB;chambre1;22/06/2022;13:41:54;22.47;
A72E3F6B79BB;chambre1;22/06/2022;13:41:59;13.67;
A72E3F6B79BB;chambre1;22/06/2022;13:42:04;10.57;
A72E3F6B79BB;chambre1;22/06/2022;13:42:09;20.79;
A72E3F6B79BB;chambre1;22/06/2022;13:42:14;17.39;
A72E3F6B79BB;chambre1;22/06/2022;13:42:19;26.34;
A72E3F6B79BB;chambre1;22/06/2022;13:42:24;20.18;
A72E3F6B79BB;chambre1;22/06/2022;13:42:29;22.07;
A72E3F6B79BB;chambre1;22/06/2022;13:42:34;0.03;
A72E3F6B79BB;chambre1;22/06/2022;13:42:39;4.65;
A72E3F6B79BB;chambre1;22/06/2022;13:42:44;1.94;
A72E3F6B79BB;chambre1;22/06/2022;13:42:49;13.46;
A72E3F6B79BB;chambre1;22/06/2022;13:42:54;20.1;
A72E3F6B79BB;chambre1;22/06/2022;13:42:59;22.51;
A72E3F6B79BB;chambre1;22/06/2022;13:43:04;0.66;
A72E3F6B79BB;chambre1;22/06/2022;13:43:09;11.89;
A72E3F6B79BB;chambre1;22/06/2022;13:43:14;11.75;
A72E3F6B79BB;chambre1;22/06/2022;13:43:19;15.48;
A72E3F6B79BB;chambre1;22/06/2022;13:43:24;21.55;
A72E3F6B79BB;chambre1;22/06/2022;13:43:29;17.68;
A72E3F6B79BB;chambre1;22/06/2022;13:43:34;23.93;
A72E3F6B79BB;chambre1;22/06/2022;13:43:39;28.95;
A72E3F6B79BB;chambre1;22/06/2022;13:43:44;12.78;
A72E3F6B79BB;chambre1;22/06/2022;13:43:49;17.24;
A72E3F6B79BB;chambre1;22/06/2022;13:43:54;5.58;
A72E3F6B79BB;chambre1;22/06/2022;13:43:59;11.14;
A72E3F6B79BB;chambre1;22/06/2022;13:44:04;18.06;
A72E3F6B79BB;chambre1;22/06/2022;13:44:09;18.09;
A72E3F6B79BB;chambre1;22/06/2022;13:44:14;2.02;
A72E3F6B79BB;chambre1;22/06/2022;13:44:19;23.68;
A72E3F6B79BB;chambre1;22/06/2022;13:44:24;15.04;
A72E3F6B79BB;chambre1;22/06/2022;13:44:29;23.45;
A72E3F6B79BB;chambre1;22/06/2022;13:44:34;26.15;
A72E3F6B79BB;chambre1;22/06/2022;13:44:39;14.63;
A72E3F6B79BB;chambre1;22/06/2022;13:44:44;2.61;
A72E3F6B79BB;chambre1;22/06/2022;13:44:49;21.36;
A72E3F6B79BB;chambre1;22/06/2022;13:44:54;25.07;
A72E3F6B79BB;chambre1;22/06/2022;13:44:59;3.87;
A72E3F6B79BB;chambre1;22/06/2022;13:45:04;19.43;
A72E3F6B79BB;chambre1;22/06/2022;13:45:09;9.93;
A72E3F6B79BB;chambre1;22/06/2022;13:45:14;21.56;
A72E3F6B79BB;chambre1;22/06/2022;13:45:19;0.62;
A72E3F6B79BB;chambre1;22/06/2022;13:45:24;10.49;
A72E3F6B79BB;chambre1;22/06/2022;13:45:29;0.22;
A72E3F6B79BB;chambre1;22/06/2022;13:45:34;19.64;
A72E3F6B79BB;chambre1;22/06/2022;13:45:39;9.46;
A72E3F6B79BB;chambre1;22/06/2022;13:45:44;11.31;
A72E3F6B79BB;chambre1;22/06/2022;13:45:49;29.95;
A72E3F6B79BB;chambre1;22/06/2022;13:45:54;21.47;
A72E3F6B79BB;chambre1;22/06/2022;13:45:59;19.18;
A72E3F6B79BB;chambre1;22/06/2022;13:46:04;24.44;
A72E3F6B79BB;chambre1;22/06/2022;13:46:09;9.05;
A72E3F6B79BB;chambre1;22/06/2022;13:46:14;19.84;
A72E3F6B79BB;chambre1;22/06/2022;13:46:19;24.98;
A72E3F6B79BB;chambre1;22/06/2022;13:46:24;14.15;
A72E3F6B79BB;chambre1;22/06/2022;13:46:29;3.6;
A72E3F6B79BB;chambre1;22/06/2022;13:46:34;29.15;
A72E3F6B79BB;chambre1;22/06/2022;13:46:39;18.19;
A72E3F6B79BB;chambre1;22/06/2022;13:46:44;27.77;
A72E3F6B79BB;chambre1;22/06/2022;13:46:49;17.51;
A72E3F6B79BB;chambre1;22/06/2022;13:46:54;18.06;
A72E3F6B79BB;chambre1;22/06/2022;13:46:59;8.85;
A72E3F6B79BB;chambre1;22/06/2022;13:47:04;14.28;
A72E3F6B79BB;chambre1;22/06/2022;13:47:09;18.22;
A72E3F6B79BB;chambre1;22/06/2022;13:47:14;9.81;
A72E3F6B79BB;chambre1;22/06/2022;13:47:19;12.67;
A72E3F6B79BB;chambre1;22/06/2022;13:47:24;16.26;
A72E3F6B79BB;chambre1;22/06/2022;13:47:29;19.64;
A72E3F6B79BB;chambre1;22/06/2022;13:47:34;6.2;
A72E3F6B79BB;chambre1;22/06/2022;13:47:40;1.12;
A72E3F6B79BB;chambre1;22/06/2022;13:47:45;2.01;
A72E3F6B79BB;chambre1;22/06/2022;13:47:50;9.75;
A72E3F6B79BB;chambre1;22/06/2022;13:47:55;28.4;
A72E3F6B79BB;chambre1;22/06/2022;13:48:00;23.34;
A72E3F6B79BB;chambre1;22/06/2022;13:48:05;22.71;
A72E3F6B79BB;chambre1;22/06/2022;13:48:10;2.02;
A72E3F6B79BB;chambre1;22/06/2022;13:48:15;25.15;
A72E3F6B79BB;chambre1;22/06/2022;13:48:20;3.7;
A72E3F6B79BB;chambre1;22/06/2022;13:48:25;26.97;
A72E3F6B79BB;chambre1;22/06/2022;13:48:30;4.14;
A72E3F6B79BB;chambre1;22/06/2022;13:48:35;25.96;
A72E3F6B79BB;chambre1;22/06/2022;13:48:40;5.31;
A72E3F6B79BB;chambre1;22/06/2022;13:48:45;12.0;
A72E3F6B79BB;chambre1;22/06/2022;13:48:50;9.84;
A72E3F6B79BB;chambre1;22/06/2022;13:48:55;19.43;
A72E3F6B79BB;chambre1;22/06/2022;13:49:00;20.63;
A72E3F6B79BB;chambre1;22/06/2022;13:49:05;6.05;
A72E3F6B79BB;chambre1;22/06/2022;13:49:10;16.97;
A72E3F6B79BB;chambre1;22/06/2022;13:49:15;29.97;
A72E3F6B79BB;chambre1;22/06/2022;13:49:20;12.15;
A72E3F6B79BB;chambre1;22/06/2022;13:49:25;4.39;
A72E3F6B79BB;chambre1;22/06/2022;13:49:30;27.08;
A72E3F6B79BB;chambre1;22/06/2022;13:49:35;23.19;
A72E3F6B79BB;chambre1;22/06/2022;13:49:40;25.68;
A72E3F6B79BB;chambre1;22/06/2022;13:49:45;8.78;
A72E3F6B79BB;chambre1;22/06/2022;13:49:50;11.19;
A72E3F6B79BB;chambre1;22/06/2022;13:49:55;25.09;
A72E3F6B79BB;chambre1;22/06/2022;13:50:00;13.29;
A72E3F6B79BB;chambre1;22/06/2022;13:50:05;13.86;
A72E3F6B79BB;chambre1;22/06/2022;13:50:10;13.89;
A72E3F6B79BB;chambre1;22/06/2022;13:50:15;13.29;
A72E3F6B79BB;chambre1;22/06/2022;13:50:20;14.25;
A72E3F6B79BB;chambre1;22/06/2022;13:50:25;8.29;
A72E3F6B79BB;chambre1;22/06/2022;13:50:30;29.83;
A72E3F6B79BB;chambre1;22/06/2022;13:50:35;8.2;
A72E3F6B79BB;chambre1;22/06/2022;13:50:40;29.59;
A72E3F6B79BB;chambre1;22/06/2022;13:50:45;14.17;
A72E3F6B79BB;chambre1;22/06/2022;13:50:50;23.7;
A72E3F6B79BB;chambre1;22/06/2022;13:50:55;25.29;
A72E3F6B79BB;chambre1;22/06/2022;13:51:00;0.95;
A72E3F6B79BB;chambre1;22/06/2022;13:51:05;29.37;
A72E3F6B79BB;chambre1;22/06/2022;13:51:10;8.15;
A72E3F6B79BB;chambre1;22/06/2022;13:51:15;8.17;
A72E3F6B79BB;chambre1;22/06/2022;13:51:20;25.36;
A72E3F6B79BB;chambre1;22/06/2022;13:51:25;26.0;
A72E3F6B79BB;chambre1;22/06/2022;13:51:30;13.26;
A72E3F6B79BB;chambre1;22/06/2022;13:51:35;22.98;
A72E3F6B79BB;chambre1;22/06/2022;13:51:40;10.52;
A72E3F6B79BB;chambre1;22/06/2022;13:51:45;29.53;
A72E3F6B79BB;chambre1;22/06/2022;13:51:50;29.53;
A72E3F6B79BB;chambre1;22/06/2022;13:51:55;7.54;
A72E3F6B79BB;chambre1;22/06/2022;13:52:00;14.2;
A72E3F6B79BB;chambre1;22/06/2022;13:52:05;19.72;
A72E3F6B79BB;chambre1;22/06/2022;13:52:10;15.73;
A72E3F6B79BB;chambre1;22/06/2022;13:52:15;19.16;
A72E3F6B79BB;chambre1;22/06/2022;13:52:20;8.0;
A72E3F6B79BB;chambre1;22/06/2022;13:52:25;18.9;
A72E3F6B79BB;chambre1;22/06/2022;13:52:30;5.28;
A72E3F6B79BB;chambre1;22/06/2022;13:52:35;7.47;
A72E3F6B79BB;chambre1;22/06/2022;16:23:13;11.95;
A72E3F6B79BB;chambre1;22/06/2022;16:26:18;7.13;
A72E3F6B79BB;chambre1;22/06/2022;16:31:13;21.85;
A72E3F6B79BB;chambre1;22/06/2022;16:31:18;7.33;
A72E3F6B79BB;chambre1;22/06/2022;16:31:38;17.15;
A72E3F6B79BB;chambre1;22/06/2022;16:31:43;24.77;
A72E3F6B79BB;chambre1;22/06/2022;16:31:48;14.21;
A72E3F6B79BB;chambre1;22/06/2022;16:31:53;26.42;
A72E3F6B79BB;chambre1;22/06/2022;16:31:58;15.73;
A72E3F6B79BB;chambre1;22/06/2022;16:32:03;20.49;
A72E3F6B79BB;chambre1;22/06/2022;16:32:08;18.44;
A72E3F6B79BB;chambre1;22/06/2022;16:32:13;8.51;
A72E3F6B79BB;chambre1;22/06/2022;16:32:18;2.51;
A72E3F6B79BB;chambre1;22/06/2022;16:32:23;16.06;
A72E3F6B79BB;chambre1;22/06/2022;16:32:28;10.03;
A72E3F6B79BB;chambre1;22/06/2022;16:32:33;24.38;
A72E3F6B79BB;chambre1;22/06/2022;16:32:38;24.0;
A72E3F6B79BB;chambre1;22/06/2022;16:32:43;26.15;
A72E3F6B79BB;chambre1;22/06/2022;16:32:48;22.65;
A72E3F6B79BB;chambre1;22/06/2022;16:32:53;6.78;
A72E3F6B79BB;chambre1;22/06/2022;16:32:58;24.67;
A72E3F6B79BB;chambre1;22/06/2022;16:33:03;29.68;
A72E3F6B79BB;chambre1;22/06/2022;16:33:08;16.04;
A72E3F6B79BB;chambre1;22/06/2022;16:33:13;28.65;
A72E3F6B79BB;chambre1;22/06/2022;16:33:18;2.15;
A72E3F6B79BB;chambre1;22/06/2022;16:33:23;19.87;
A72E3F6B79BB;chambre1;22/06/2022;16:33:28;29.62;
A72E3F6B79BB;chambre1;22/06/2022;16:33:33;16.99;
A72E3F6B79BB;chambre1;22/06/2022;16:33:39;25.66;
A72E3F6B79BB;chambre1;22/06/2022;16:33:44;5.49;
A72E3F6B79BB;chambre1;22/06/2022;16:33:49;17.59;
A72E3F6B79BB;chambre1;22/06/2022;16:33:54;27.88;
A72E3F6B79BB;chambre1;22/06/2022;16:33:59;14.05;
A72E3F6B79BB;chambre1;22/06/2022;16:34:04;18.77;
A72E3F6B79BB;chambre1;22/06/2022;16:34:09;24.1;
A72E3F6B79BB;chambre1;22/06/2022;16:34:14;27.33;
A72E3F6B79BB;chambre1;22/06/2022;16:34:19;2.09;
A72E3F6B79BB;chambre1;22/06/2022;16:34:24;13.97;
A72E3F6B79BB;chambre1;22/06/2022;16:34:29;11.73;
A72E3F6B79BB;chambre1;22/06/2022;16:34:34;24.57;
A72E3F6B79BB;chambre1;22/06/2022;16:34:39;18.92;
A72E3F6B79BB;chambre1;22/06/2022;16:34:44;23.58;
A72E3F6B79BB;chambre1;22/06/2022;16:34:49;11.94;
A72E3F6B79BB;chambre1;22/06/2022;16:34:54;0.47;
A72E3F6B79BB;chambre1;22/06/2022;16:34:59;25.42;
A72E3F6B79BB;chambre1;22/06/2022;16:35:04;6.45;
A72E3F6B79BB;chambre1;22/06/2022;16:35:09;12.81;
A72E3F6B79BB;chambre1;22/06/2022;16:35:14;11.21;
A72E3F6B79BB;chambre1;22/06/2022;16:35:19;25.4;
A72E3F6B79BB;chambre1;22/06/2022;16:35:24;18.12;
A72E3F6B79BB;chambre1;22/06/2022;16:35:29;5.61;
A72E3F6B79BB;chambre1;22/06/2022;16:35:34;4.0;
A72E3F6B79BB;chambre1;22/06/2022;16:35:39;2.7800000000000002;
A72E3F6B79BB;chambre1;22/06/2022;16:35:44;27.66;
A72E3F6B79BB;chambre1;22/06/2022;16:35:49;11.56;
A72E3F6B79BB;chambre1;22/06/2022;16:35:54;13.04;
A72E3F6B79BB;chambre1;22/06/2022;16:35:59;22.88;
A72E3F6B79BB;chambre1;22/06/2022;16:36:04;10.36;
A72E3F6B79BB;chambre1;22/06/2022;16:36:09;18.79;
A72E3F6B79BB;chambre1;22/06/2022;16:36:14;28.02;
A72E3F6B79BB;chambre1;22/06/2022;16:36:19;9.44;
A72E3F6B79BB;chambre1;22/06/2022;16:36:24;13.82;
A72E3F6B79BB;chambre1;22/06/2022;16:36:29;25.47;
A72E3F6B79BB;chambre1;22/06/2022;16:36:34;20.81;
A72E3F6B79BB;chambre1;22/06/2022;16:36:39;10.06;
A72E3F6B79BB;chambre1;22/06/2022;16:36:44;17.37;
A72E3F6B79BB;chambre1;22/06/2022;16:36:49;7.85;
A72E3F6B79BB;chambre1;22/06/2022;16:36:54;27.83;
A72E3F6B79BB;chambre1;22/06/2022;16:36:59;21.59;
A72E3F6B79BB;chambre1;22/06/2022;16:37:04;13.52;
A72E3F6B79BB;chambre1;22/06/2022;16:37:09;10.49;
A72E3F6B79BB;chambre1;22/06/2022;16:37:14;2.17;
A72E3F6B79BB;chambre1;22/06/2022;16:37:19;0.19;
A72E3F6B79BB;chambre1;22/06/2022;16:37:24;2.0;
A72E3F6B79BB;chambre1;22/06/2022;16:37:29;10.69;
A72E3F6B79BB;chambre1;22/06/2022;16:37:34;3.6;
A72E3F6B79BB;chambre1;22/06/2022;16:37:39;8.18;
A72E3F6B79BB;chambre1;22/06/2022;16:37:44;1.9300000000000002;
A72E3F6B79BB;chambre1;22/06/2022;16:37:49;6.17;
A72E3F6B79BB;chambre1;22/06/2022;16:37:54;9.69;
A72E3F6B79BB;chambre1;22/06/2022;16:37:59;28.89;
A72E3F6B79BB;chambre1;22/06/2022;16:38:04;28.61;
A72E3F6B79BB;chambre1;22/06/2022;16:38:09;20.6;
A72E3F6B79BB;chambre1;22/06/2022;16:38:14;11.45;
A72E3F6B79BB;chambre1;22/06/2022;16:38:19;21.98;
A72E3F6B79BB;chambre1;22/06/2022;16:38:24;2.02;
A72E3F6B79BB;chambre1;22/06/2022;16:38:29;18.12;
A72E3F6B79BB;chambre1;22/06/2022;16:38:34;21.37;
A72E3F6B79BB;chambre1;22/06/2022;16:38:39;7.53;
A72E3F6B79BB;chambre1;22/06/2022;16:38:44;28.86;
A72E3F6B79BB;chambre1;22/06/2022;16:38:49;25.39;
A72E3F6B79BB;chambre1;22/06/2022;16:38:54;11.26;
A72E3F6B79BB;chambre1;22/06/2022;16:38:59;26.42;
A72E3F6B79BB;chambre1;22/06/2022;16:39:04;26.08;
A72E3F6B79BB;chambre1;22/06/2022;16:39:09;5.63;
A72E3F6B79BB;chambre1;22/06/2022;16:39:14;3.3;
A72E3F6B79BB;chambre1;22/06/2022;16:39:19;18.31;
A72E3F6B79BB;chambre1;22/06/2022;16:39:24;20.9;
A72E3F6B79BB;chambre1;22/06/2022;16:39:29;5.14;
A72E3F6B79BB;chambre1;22/06/2022;16:39:34;7.32;
A72E3F6B79BB;chambre1;22/06/2022;16:39:39;2.39;
A72E3F6B79BB;chambre1;22/06/2022;16:39:44;1.49;
A72E3F6B79BB;chambre1;22/06/2022;16:39:49;22.2;
A72E3F6B79BB;chambre1;22/06/2022;16:39:54;2.89;
A72E3F6B79BB;chambre1;22/06/2022;16:39:59;19.18;
A72E3F6B79BB;chambre1;22/06/2022;16:40:04;24.07;
A72E3F6B79BB;chambre1;22/06/2022;16:40:09;23.81;
A72E3F6B79BB;chambre1;22/06/2022;16:40:14;21.0;
A72E3F6B79BB;chambre1;22/06/2022;16:40:19;14.84;
A72E3F6B79BB;chambre1;22/06/2022;16:40:29;29.94;
A72E3F6B79BB;chambre1;22/06/2022;16:40:44;12.14;
A72E3F6B79BB;chambre1;22/06/2022;16:40:49;23.7;
A72E3F6B79BB;chambre1;22/06/2022;16:40:54;9.49;
A72E3F6B79BB;chambre1;22/06/2022;16:40:59;8.92;
A72E3F6B79BB;chambre1;22/06/2022;16:41:04;8.58;
A72E3F6B79BB;chambre1;22/06/2022;16:41:09;7.72;
A72E3F6B79BB;chambre1;22/06/2022;16:41:14;26.03;
A72E3F6B79BB;chambre1;22/06/2022;16:41:19;0.57;
A72E3F6B79BB;chambre1;22/06/2022;16:41:24;19.73;
A72E3F6B79BB;chambre1;22/06/2022;16:41:29;15.18;
A72E3F6B79BB;chambre1;22/06/2022;16:41:34;28.24;
A72E3F6B79BB;chambre1;22/06/2022;16:41:39;12.42;
A72E3F6B79BB;chambre1;22/06/2022;16:41:44;7.44;
A72E3F6B79BB;chambre1;22/06/2022;16:41:49;22.78;
A72E3F6B79BB;chambre1;22/06/2022;16:41:54;0.08;
A72E3F6B79BB;chambre1;22/06/2022;16:41:59;8.49;
A72E3F6B79BB;chambre1;22/06/2022;16:42:04;4.55;
A72E3F6B79BB;chambre1;22/06/2022;16:42:09;21.82;
A72E3F6B79BB;chambre1;22/06/2022;16:42:14;18.29;
A72E3F6B79BB;chambre1;22/06/2022;16:42:19;16.51;
A72E3F6B79BB;chambre1;22/06/2022;16:42:24;18.23;
A72E3F6B79BB;chambre1;22/06/2022;16:42:29;11.72;
A72E3F6B79BB;chambre1;22/06/2022;16:42:34;22.01;
A72E3F6B79BB;chambre1;22/06/2022;16:42:39;9.79;
A72E3F6B79BB;chambre1;22/06/2022;16:42:44;24.88;
A72E3F6B79BB;chambre1;22/06/2022;16:42:49;9.86;
A72E3F6B79BB;chambre1;22/06/2022;16:42:54;1.46;
A72E3F6B79BB;chambre1;22/06/2022;16:42:59;0.51;
A72E3F6B79BB;chambre1;22/06/2022;16:43:04;11.94;
A72E3F6B79BB;chambre1;22/06/2022;16:43:09;19.37;
A72E3F6B79BB;chambre1;22/06/2022;16:43:14;3.22;
A72E3F6B79BB;chambre1;22/06/2022;16:43:19;14.08;
A72E3F6B79BB;chambre1;22/06/2022;16:48:45;9.67;
A72E3F6B79BB;chambre1;22/06/2022;16:48:50;10.55;
A72E3F6B79BB;chambre1;22/06/2022;16:48:55;6.99;
A72E3F6B79BB;chambre1;22/06/2022;16:49:00;7.92;
A72E3F6B79BB;chambre1;22/06/2022;16:49:05;17.65;
A72E3F6B79BB;chambre1;22/06/2022;16:49:10;0.11;
A72E3F6B79BB;chambre1;22/06/2022;16:49:15;24.48;
A72E3F6B79BB;chambre1;22/06/2022;16:49:20;8.05;
A72E3F6B79BB;chambre1;22/06/2022;16:49:25;26.49;
A72E3F6B79BB;chambre1;22/06/2022;16:49:30;0.5;
A72E3F6B79BB;chambre1;22/06/2022;16:49:35;4.09;
A72E3F6B79BB;chambre1;22/06/2022;16:49:40;16.7;
A72E3F6B79BB;chambre1;22/06/2022;16:49:45;24.74;
A72E3F6B79BB;chambre1;22/06/2022;16:49:50;14.49;
A72E3F6B79BB;chambre1;22/06/2022;16:49:55;26.62;
A72E3F6B79BB;chambre1;22/06/2022;16:50:00;10.48;
A72E3F6B79BB;chambre1;22/06/2022;16:51:15;19.15;
A72E3F6B79BB;chambre1;22/06/2022;16:51:20;18.68;
A72E3F6B79BB;chambre1;22/06/2022;16:51:25;14.19;
A72E3F6B79BB;chambre1;22/06/2022;16:51:30;1.17;
A72E3F6B79BB;chambre1;22/06/2022;16:51:35;26.47;
A72E3F6B79BB;chambre1;22/06/2022;16:51:40;11.73;
A72E3F6B79BB;chambre1;22/06/2022;16:51:45;15.21;
A72E3F6B79BB;chambre1;22/06/2022;16:51:50;4.45;
A72E3F6B79BB;chambre1;22/06/2022;16:51:55;12.87;
A72E3F6B79BB;chambre1;22/06/2022;16:52:00;9.45;
A72E3F6B79BB;chambre1;22/06/2022;16:52:05;12.54;
A72E3F6B79BB;chambre1;22/06/2022;16:52:10;22.99;
A72E3F6B79BB;chambre1;22/06/2022;16:52:15;10.26;
A72E3F6B79BB;chambre1;22/06/2022;16:52:20;8.79;
A72E3F6B79BB;chambre1;22/06/2022;16:52:25;13.69;
A72E3F6B79BB;chambre1;22/06/2022;16:52:30;18.92;
A72E3F6B79BB;chambre1;22/06/2022;16:52:35;18.47;
A72E3F6B79BB;chambre1;22/06/2022;16:52:40;29.68;
A72E3F6B79BB;chambre1;22/06/2022;16:52:45;28.2;
A72E3F6B79BB;chambre1;22/06/2022;16:52:50;26.24;
A72E3F6B79BB;chambre1;22/06/2022;16:52:55;19.53;
A72E3F6B79BB;chambre1;22/06/2022;16:53:00;21.9;
A72E3F6B79BB;chambre1;22/06/2022;16:53:05;8.11;
A72E3F6B79BB;chambre1;22/06/2022;16:53:10;20.86;
A72E3F6B79BB;chambre1;22/06/2022;16:53:15;27.59;
A72E3F6B79BB;chambre1;22/06/2022;16:53:20;26.79;
A72E3F6B79BB;chambre1;22/06/2022;16:53:25;15.89;
A72E3F6B79BB;chambre1;22/06/2022;16:53:30;14.64;
A72E3F6B79BB;chambre1;22/06/2022;16:53:35;1.83;
A72E3F6B79BB;chambre1;22/06/2022;16:53:40;22.04;
A72E3F6B79BB;chambre1;22/06/2022;16:53:45;5.68;
A72E3F6B79BB;chambre1;22/06/2022;16:53:50;23.91;
A72E3F6B79BB;chambre1;22/06/2022;16:53:55;10.45;
A72E3F6B79BB;chambre1;22/06/2022;16:54:00;4.76;
A72E3F6B79BB;chambre1;22/06/2022;16:54:05;14.66;
A72E3F6B79BB;chambre1;22/06/2022;16:54:10;29.07;
